order_id,order_date,customer_id,customer_name,region,category,product_name,sales,quantity
2400,2023-01-07,C001,Aarav,North,Office Supplies,Pen Set,6000,5
2401,2023-05-15,C005,Vikram,North,Furniture,Desk,100000,4
2402,2023-12-16,C009,Karan,South,Furniture,Office Chair,36000,3
2403,2023-08-09,C005,Vikram,West,Office Supplies,Notebook,4000,5
2404,2023-03-11,C007,Rohan,East,Office Supplies,Notebook,800,1
2405,2023-01-31,C007,Rohan,North,Technology,Monitor,110000,5
2406,2023-10-08,C001,Aarav,North,Office Supplies,Notebook,2400,3
2407,2023-04-28,C010,Isha,West,Technology,Monitor,44000,2
2408,2023-07-16,C006,Priya,South,Technology,Tablet,60000,2
2409,2023-08-31,C007,Rohan,East,Office Supplies,Notebook,1600,2
2410,2023-09-19,C001,Aarav,South,Technology,Tablet,120000,4
2411,2023-03-02,C007,Rohan,West,Office Supplies,Notebook,800,1
2412,2023-12-27,C006,Priya,South,Office Supplies,Pen Set,6000,5
2413,2023-11-07,C002,Meera,East,Office Supplies,Notebook,800,1
2414,2023-11-10,C003,Rahul,West,Technology,Tablet,90000,3
2415,2023-07-12,C010,Isha,East,Furniture,Office Chair,36000,3
2416,2023-12-20,C001,Aarav,West,Furniture,Desk,75000,3
2417,2023-11-15,C007,Rohan,North,Furniture,Office Chair,36000,3
2418,2023-12-05,C010,Isha,North,Office Supplies,Pen Set,2400,2
2419,2023-03-14,C009,Karan,East,Technology,Laptop,150000,2
2420,2023-10-18,C008,Neha,West,Office Supplies,Pen Set,3600,3
2421,2023-07-01,C005,Vikram,West,Office Supplies,Notebook,1600,2
2422,2023-12-14,C005,Vikram,South,Furniture,Desk,100000,4
2423,2023-09-03,C002,Meera,West,Office Supplies,Pen Set,4800,4
2424,2023-04-22,C005,Vikram,South,Technology,Monitor,44000,2
2425,2023-02-17,C006,Priya,West,Technology,Laptop,375000,5
2426,2023-08-18,C009,Karan,East,Furniture,Office Chair,12000,1
2427,2023-06-02,C001,Aarav,East,Technology,Laptop,75000,1
2428,2023-01-20,C003,Rahul,East,Technology,Laptop,375000,5
2429,2023-01-14,C001,Aarav,South,Technology,Laptop,150000,2
2430,2023-10-10,C003,Rahul,East,Furniture,Office Chair,24000,2
2431,2023-03-08,C003,Rahul,South,Technology,Monitor,22000,1
2432,2023-08-16,C004,Ananya,East,Technology,Monitor,44000,2
2433,2023-02-21,C007,Rohan,West,Office Supplies,Notebook,4000,5
2434,2023-08-05,C005,Vikram,North,Furniture,Desk,100000,4
2435,2023-03-01,C002,Meera,East,Technology,Tablet,90000,3
2436,2023-02-20,C010,Isha,West,Technology,Laptop,75000,1
2437,2023-12-26,C009,Karan,North,Office Supplies,Notebook,4000,5
2438,2023-10-14,C005,Vikram,East,Office Supplies,Notebook,800,1
2439,2023-04-22,C003,Rahul,North,Technology,Monitor,44000,2
2440,2023-02-08,C006,Priya,North,Technology,Laptop,375000,5
2441,2023-02-15,C004,Ananya,South,Technology,Monitor,66000,3
2442,2023-05-23,C010,Isha,South,Office Supplies,Pen Set,3600,3
2443,2023-04-25,C003,Rahul,South,Technology,Tablet,90000,3
2444,2023-09-06,C007,Rohan,North,Furniture,Office Chair,24000,2
2445,2023-07-09,C003,Rahul,North,Technology,Laptop,75000,1
2446,2023-07-20,C002,Meera,North,Technology,Tablet,30000,1
2447,2023-03-23,C010,Isha,East,Furniture,Office Chair,12000,1
2448,2023-01-02,C009,Karan,West,Technology,Tablet,60000,2
2449,2023-11-21,C006,Priya,South,Furniture,Desk,125000,5
2450,2023-10-05,C005,Vikram,West,Technology,Laptop,375000,5
2451,2023-03-20,C004,Ananya,West,Office Supplies,Notebook,4000,5
2452,2023-07-13,C001,Aarav,East,Furniture,Desk,50000,2
2453,2023-11-04,C002,Meera,East,Furniture,Desk,25000,1
2454,2023-01-30,C003,Rahul,East,Furniture,Office Chair,12000,1
2455,2023-05-04,C010,Isha,North,Furniture,Office Chair,36000,3
2456,2023-02-02,C004,Ananya,North,Furniture,Desk,25000,1
2457,2023-05-28,C009,Karan,North,Technology,Monitor,88000,4
2458,2023-04-10,C004,Ananya,West,Technology,Tablet,60000,2
2459,2023-08-29,C001,Aarav,West,Technology,Monitor,44000,2
2460,2023-05-19,C004,Ananya,East,Office Supplies,Pen Set,2400,2
2461,2023-04-06,C001,Aarav,West,Furniture,Desk,75000,3
2462,2023-12-23,C003,Rahul,North,Office Supplies,Notebook,2400,3
2463,2023-02-25,C007,Rohan,West,Technology,Laptop,75000,1
2464,2023-06-06,C008,Neha,South,Technology,Tablet,30000,1
2465,2023-03-25,C004,Ananya,South,Technology,Laptop,225000,3
2466,2023-03-26,C005,Vikram,East,Technology,Laptop,300000,4
2467,2023-07-15,C006,Priya,East,Technology,Laptop,300000,4
2468,2023-09-06,C008,Neha,East,Technology,Monitor,44000,2
2469,2023-07-12,C005,Vikram,North,Technology,Tablet,150000,5
2470,2023-04-27,C003,Rahul,West,Technology,Monitor,66000,3
2471,2023-08-12,C006,Priya,North,Technology,Monitor,22000,1
2472,2023-06-15,C004,Ananya,East,Technology,Monitor,88000,4
2473,2023-12-23,C006,Priya,East,Technology,Tablet,30000,1
2474,2023-12-21,C009,Karan,South,Technology,Tablet,30000,1
2475,2023-03-01,C001,Aarav,South,Office Supplies,Pen Set,3600,3
2476,2023-10-20,C002,Meera,South,Office Supplies,Pen Set,6000,5
2477,2023-07-10,C008,Neha,South,Technology,Monitor,88000,4
2478,2023-07-11,C007,Rohan,North,Office Supplies,Pen Set,3600,3
2479,2023-01-17,C005,Vikram,West,Technology,Tablet,60000,2
2480,2023-04-05,C001,Aarav,West,Technology,Monitor,22000,1
2481,2023-04-16,C003,Rahul,South,Technology,Monitor,88000,4
2482,2023-02-25,C004,Ananya,South,Office Supplies,Pen Set,1200,1
2483,2023-06-04,C006,Priya,West,Furniture,Desk,100000,4
2484,2023-12-20,C010,Isha,North,Office Supplies,Notebook,3200,4
2485,2023-03-12,C006,Priya,South,Technology,Laptop,150000,2
2486,2023-02-16,C003,Rahul,South,Furniture,Office Chair,12000,1
2487,2023-08-17,C004,Ananya,East,Technology,Monitor,22000,1
2488,2023-03-17,C009,Karan,East,Technology,Laptop,75000,1
2489,2023-02-20,C010,Isha,West,Technology,Monitor,110000,5
2490,2023-04-16,C007,Rohan,North,Furniture,Desk,125000,5
2491,2023-12-05,C003,Rahul,South,Technology,Monitor,88000,4
2492,2023-08-11,C001,Aarav,West,Technology,Monitor,22000,1
2493,2023-03-26,C001,Aarav,West,Technology,Monitor,110000,5
2494,2023-09-24,C002,Meera,East,Furniture,Desk,100000,4
2495,2023-09-07,C005,Vikram,North,Furniture,Desk,100000,4
2496,2023-12-20,C002,Meera,South,Technology,Monitor,110000,5
2497,2023-11-30,C008,Neha,South,Furniture,Desk,75000,3
2498,2023-10-29,C009,Karan,South,Technology,Monitor,44000,2
2499,2023-10-09,C002,Meera,East,Furniture,Desk,125000,5
2500,2023-07-27,C001,Aarav,East,Furniture,Office Chair,12000,1
2501,2023-07-20,C005,Vikram,North,Furniture,Desk,100000,4
2502,2023-12-07,C002,Meera,South,Office Supplies,Pen Set,1200,1
2503,2023-04-16,C002,Meera,West,Technology,Laptop,150000,2
2504,2023-12-25,C009,Karan,West,Furniture,Desk,50000,2
2505,2023-11-09,C004,Ananya,South,Technology,Laptop,150000,2
2506,2023-03-01,C010,Isha,North,Office Supplies,Pen Set,1200,1
2507,2023-09-24,C006,Priya,East,Technology,Tablet,150000,5
2508,2023-09-11,C007,Rohan,East,Technology,Tablet,30000,1
2509,2023-01-08,C002,Meera,South,Office Supplies,Pen Set,2400,2
2510,2023-12-20,C004,Ananya,North,Office Supplies,Notebook,800,1
2511,2023-06-21,C006,Priya,South,Office Supplies,Notebook,1600,2
2512,2023-08-09,C001,Aarav,North,Technology,Laptop,375000,5
2513,2023-12-14,C010,Isha,West,Technology,Monitor,22000,1
2514,2023-01-13,C003,Rahul,East,Technology,Monitor,44000,2
2515,2023-09-19,C009,Karan,East,Office Supplies,Notebook,4000,5
2516,2023-04-10,C002,Meera,West,Office Supplies,Pen Set,2400,2
2517,2023-09-21,C001,Aarav,West,Technology,Monitor,66000,3
2518,2023-07-14,C009,Karan,West,Furniture,Desk,75000,3
2519,2023-11-07,C003,Rahul,South,Furniture,Desk,25000,1
2520,2023-12-11,C002,Meera,West,Furniture,Desk,100000,4
2521,2023-12-15,C006,Priya,East,Office Supplies,Notebook,4000,5
2522,2023-03-23,C006,Priya,West,Furniture,Desk,25000,1
2523,2023-06-25,C004,Ananya,West,Technology,Monitor,110000,5
2524,2023-12-22,C009,Karan,East,Office Supplies,Pen Set,2400,2
2525,2023-07-08,C001,Aarav,East,Office Supplies,Pen Set,1200,1
2526,2023-01-19,C004,Ananya,South,Technology,Laptop,375000,5
2527,2023-04-27,C003,Rahul,North,Technology,Tablet,120000,4
2528,2023-09-29,C009,Karan,North,Technology,Tablet,120000,4
2529,2023-01-30,C006,Priya,West,Furniture,Office Chair,60000,5
2530,2023-07-30,C001,Aarav,East,Office Supplies,Notebook,4000,5
2531,2023-08-10,C003,Rahul,West,Technology,Laptop,225000,3
2532,2023-12-07,C001,Aarav,South,Technology,Monitor,66000,3
2533,2023-10-18,C001,Aarav,South,Technology,Laptop,225000,3
2534,2023-02-13,C008,Neha,East,Office Supplies,Notebook,4000,5
2535,2023-05-24,C010,Isha,South,Technology,Laptop,150000,2
2536,2023-10-25,C009,Karan,East,Office Supplies,Pen Set,2400,2
2537,2023-11-13,C001,Aarav,North,Technology,Laptop,225000,3
2538,2023-10-05,C003,Rahul,South,Technology,Laptop,150000,2
2539,2023-03-09,C001,Aarav,East,Technology,Tablet,60000,2
2540,2023-02-25,C004,Ananya,West,Technology,Laptop,375000,5
2541,2023-06-19,C005,Vikram,East,Technology,Tablet,30000,1
2542,2023-03-12,C001,Aarav,South,Office Supplies,Pen Set,6000,5
2543,2023-05-03,C009,Karan,South,Furniture,Desk,125000,5
2544,2023-10-19,C001,Aarav,North,Technology,Tablet,120000,4
2545,2023-07-30,C009,Karan,North,Office Supplies,Pen Set,6000,5
2546,2023-04-02,C008,Neha,South,Office Supplies,Pen Set,3600,3
2547,2023-05-24,C007,Rohan,East,Technology,Tablet,30000,1
2548,2023-06-24,C009,Karan,South,Technology,Monitor,66000,3
2549,2023-03-07,C007,Rohan,North,Technology,Laptop,300000,4
2550,2023-09-27,C008,Neha,East,Furniture,Office Chair,24000,2
2551,2023-05-20,C001,Aarav,North,Office Supplies,Pen Set,3600,3
2552,2023-01-14,C005,Vikram,West,Office Supplies,Pen Set,4800,4
2553,2023-06-24,C003,Rahul,North,Office Supplies,Notebook,4000,5
2554,2023-11-13,C009,Karan,South,Office Supplies,Notebook,4000,5
2555,2023-03-18,C008,Neha,North,Technology,Laptop,375000,5
2556,2023-01-23,C002,Meera,East,Furniture,Office Chair,48000,4
2557,2023-05-01,C005,Vikram,West,Office Supplies,Pen Set,3600,3
2558,2023-10-20,C009,Karan,East,Office Supplies,Pen Set,4800,4
2559,2023-02-27,C008,Neha,East,Technology,Monitor,22000,1
2560,2023-09-12,C001,Aarav,North,Technology,Tablet,30000,1
2561,2023-08-27,C008,Neha,East,Furniture,Office Chair,60000,5
2562,2023-10-29,C002,Meera,East,Furniture,Desk,100000,4
2563,2023-10-28,C003,Rahul,East,Technology,Laptop,150000,2
2564,2023-10-16,C007,Rohan,North,Technology,Monitor,22000,1
2565,2023-05-10,C007,Rohan,East,Office Supplies,Notebook,800,1
2566,2023-03-30,C001,Aarav,South,Technology,Tablet,120000,4
2567,2023-08-22,C004,Ananya,West,Furniture,Office Chair,60000,5
2568,2023-07-31,C010,Isha,West,Office Supplies,Pen Set,3600,3
2569,2023-09-14,C006,Priya,South,Office Supplies,Notebook,4000,5
2570,2023-10-29,C004,Ananya,South,Technology,Laptop,300000,4
2571,2023-11-01,C009,Karan,East,Technology,Laptop,300000,4
2572,2023-03-21,C003,Rahul,North,Office Supplies,Pen Set,3600,3
2573,2023-02-18,C005,Vikram,North,Office Supplies,Pen Set,1200,1
2574,2023-05-30,C006,Priya,North,Furniture,Office Chair,24000,2
2575,2023-10-30,C001,Aarav,North,Technology,Laptop,300000,4
2576,2023-07-12,C006,Priya,East,Technology,Laptop,75000,1
2577,2023-03-17,C003,Rahul,North,Furniture,Office Chair,60000,5
2578,2023-05-19,C006,Priya,West,Furniture,Office Chair,24000,2
2579,2023-05-02,C008,Neha,East,Furniture,Desk,100000,4
2580,2023-07-30,C010,Isha,North,Technology,Laptop,225000,3
2581,2023-12-17,C006,Priya,South,Technology,Tablet,120000,4
2582,2023-05-17,C001,Aarav,North,Office Supplies,Pen Set,6000,5
2583,2023-07-18,C009,Karan,East,Technology,Tablet,30000,1
2584,2023-07-28,C004,Ananya,South,Technology,Tablet,150000,5
2585,2023-04-26,C005,Vikram,North,Furniture,Desk,50000,2
2586,2023-01-11,C003,Rahul,West,Furniture,Desk,125000,5
2587,2023-01-29,C009,Karan,South,Technology,Monitor,110000,5
2588,2023-09-24,C004,Ananya,South,Office Supplies,Pen Set,6000,5
2589,2023-05-24,C002,Meera,North,Technology,Laptop,375000,5
2590,2023-10-30,C001,Aarav,West,Furniture,Desk,50000,2
2591,2023-04-22,C002,Meera,North,Furniture,Desk,50000,2
2592,2023-09-02,C002,Meera,South,Furniture,Office Chair,36000,3
2593,2023-12-26,C001,Aarav,North,Technology,Laptop,300000,4
2594,2023-11-24,C008,Neha,East,Technology,Tablet,30000,1
2595,2023-12-20,C008,Neha,South,Technology,Monitor,44000,2
2596,2023-01-05,C001,Aarav,West,Furniture,Desk,50000,2
2597,2023-04-29,C002,Meera,North,Furniture,Desk,100000,4
2598,2023-02-11,C001,Aarav,East,Office Supplies,Notebook,3200,4
2599,2023-09-28,C003,Rahul,East,Technology,Monitor,44000,2
2600,2023-07-25,C007,Rohan,East,Office Supplies,Pen Set,2400,2
2601,2023-03-02,C010,Isha,East,Office Supplies,Pen Set,2400,2
2602,2023-07-22,C009,Karan,West,Technology,Monitor,110000,5
2603,2023-09-05,C007,Rohan,West,Furniture,Office Chair,48000,4
2604,2023-01-17,C002,Meera,West,Office Supplies,Notebook,3200,4
2605,2023-03-06,C009,Karan,West,Office Supplies,Notebook,1600,2
2606,2023-02-14,C006,Priya,East,Office Supplies,Notebook,2400,3
2607,2023-09-02,C003,Rahul,South,Furniture,Desk,50000,2
2608,2023-03-11,C009,Karan,North,Furniture,Desk,125000,5
2609,2023-02-18,C005,Vikram,West,Office Supplies,Pen Set,4800,4
2610,2023-06-19,C001,Aarav,South,Technology,Monitor,88000,4
2611,2023-02-28,C007,Rohan,East,Technology,Laptop,75000,1
2612,2023-01-26,C009,Karan,East,Technology,Laptop,225000,3
2613,2023-06-03,C010,Isha,South,Office Supplies,Pen Set,3600,3
2614,2023-03-10,C001,Aarav,North,Technology,Tablet,60000,2
2615,2023-01-25,C010,Isha,East,Technology,Tablet,30000,1
2616,2023-04-10,C010,Isha,West,Furniture,Desk,100000,4
2617,2023-08-25,C010,Isha,East,Technology,Monitor,22000,1
2618,2023-11-02,C006,Priya,North,Technology,Monitor,22000,1
2619,2023-08-21,C007,Rohan,East,Technology,Tablet,60000,2
2620,2023-01-13,C010,Isha,North,Technology,Tablet,30000,1
2621,2023-04-13,C004,Ananya,East,Technology,Laptop,375000,5
2622,2023-02-03,C007,Rohan,West,Office Supplies,Notebook,2400,3
2623,2023-06-28,C004,Ananya,South,Office Supplies,Pen Set,1200,1
2624,2023-06-04,C010,Isha,North,Furniture,Desk,75000,3
2625,2023-06-27,C005,Vikram,West,Office Supplies,Notebook,1600,2
2626,2023-02-13,C010,Isha,South,Office Supplies,Notebook,3200,4
2627,2023-10-20,C004,Ananya,West,Office Supplies,Pen Set,1200,1
2628,2023-05-21,C004,Ananya,South,Furniture,Office Chair,60000,5
2629,2023-09-27,C003,Rahul,South,Office Supplies,Pen Set,1200,1
2630,2023-03-07,C008,Neha,South,Technology,Laptop,225000,3
2631,2023-01-16,C003,Rahul,South,Technology,Laptop,150000,2
2632,2023-01-05,C002,Meera,South,Technology,Monitor,110000,5
2633,2023-07-29,C002,Meera,North,Office Supplies,Pen Set,6000,5
2634,2023-03-12,C009,Karan,South,Technology,Laptop,375000,5
2635,2023-05-06,C002,Meera,East,Office Supplies,Pen Set,4800,4
2636,2023-11-10,C005,Vikram,South,Furniture,Desk,125000,5
2637,2023-11-16,C006,Priya,West,Technology,Tablet,60000,2
2638,2023-01-30,C004,Ananya,East,Furniture,Desk,125000,5
2639,2023-04-15,C002,Meera,East,Technology,Laptop,150000,2
2640,2023-11-24,C002,Meera,East,Office Supplies,Pen Set,3600,3
2641,2023-12-01,C001,Aarav,North,Furniture,Desk,75000,3
2642,2023-12-02,C001,Aarav,East,Furniture,Desk,50000,2
2643,2023-11-29,C001,Aarav,South,Furniture,Desk,125000,5
2644,2023-03-21,C006,Priya,North,Office Supplies,Notebook,1600,2
2645,2023-05-30,C008,Neha,North,Furniture,Office Chair,36000,3
2646,2023-01-16,C009,Karan,East,Technology,Monitor,22000,1
2647,2023-04-14,C004,Ananya,East,Technology,Laptop,75000,1
2648,2023-05-11,C010,Isha,South,Furniture,Desk,50000,2
2649,2023-11-14,C010,Isha,West,Furniture,Desk,125000,5
2650,2023-06-17,C010,Isha,South,Furniture,Office Chair,24000,2
2651,2023-11-03,C006,Priya,North,Technology,Laptop,300000,4
2652,2023-06-17,C002,Meera,West,Office Supplies,Pen Set,3600,3
2653,2023-02-24,C001,Aarav,North,Office Supplies,Pen Set,3600,3
2654,2023-07-20,C006,Priya,North,Technology,Tablet,90000,3
2655,2023-09-08,C009,Karan,East,Furniture,Desk,100000,4
2656,2023-02-18,C006,Priya,South,Furniture,Desk,25000,1
2657,2023-04-09,C010,Isha,North,Office Supplies,Pen Set,1200,1
2658,2023-02-14,C005,Vikram,North,Technology,Monitor,88000,4
2659,2024-01-01,C010,Isha,West,Office Supplies,Notebook,800,1
2660,2023-01-12,C006,Priya,West,Technology,Tablet,30000,1
2661,2023-09-24,C005,Vikram,North,Technology,Monitor,22000,1
2662,2023-01-16,C001,Aarav,East,Office Supplies,Pen Set,1200,1
2663,2023-07-23,C005,Vikram,North,Office Supplies,Pen Set,1200,1
2664,2023-07-17,C001,Aarav,South,Technology,Monitor,22000,1
2665,2023-03-10,C010,Isha,East,Furniture,Office Chair,48000,4
2666,2023-05-16,C006,Priya,North,Office Supplies,Pen Set,3600,3
2667,2023-01-20,C007,Rohan,South,Office Supplies,Notebook,2400,3
2668,2023-01-20,C003,Rahul,East,Furniture,Desk,50000,2
2669,2023-04-18,C006,Priya,South,Technology,Laptop,75000,1
2670,2023-07-05,C002,Meera,South,Office Supplies,Pen Set,4800,4
2671,2023-04-02,C003,Rahul,West,Office Supplies,Pen Set,3600,3
2672,2023-02-13,C004,Ananya,West,Furniture,Desk,125000,5
2673,2023-10-23,C006,Priya,East,Furniture,Desk,100000,4
2674,2023-12-03,C009,Karan,East,Technology,Monitor,66000,3
2675,2023-11-20,C002,Meera,North,Office Supplies,Pen Set,2400,2
2676,2023-11-06,C006,Priya,West,Office Supplies,Notebook,1600,2
2677,2023-01-27,C010,Isha,North,Office Supplies,Pen Set,6000,5
2678,2023-07-14,C006,Priya,West,Office Supplies,Pen Set,3600,3
2679,2023-12-07,C008,Neha,East,Technology,Monitor,110000,5
2680,2023-12-13,C003,Rahul,North,Office Supplies,Notebook,4000,5
2681,2023-03-15,C003,Rahul,East,Furniture,Desk,25000,1
2682,2023-08-15,C005,Vikram,East,Technology,Laptop,375000,5
2683,2023-08-05,C001,Aarav,North,Technology,Monitor,110000,5
2684,2023-09-10,C006,Priya,East,Office Supplies,Notebook,4000,5
2685,2023-09-27,C007,Rohan,South,Furniture,Office Chair,48000,4
2686,2023-09-21,C004,Ananya,North,Furniture,Office Chair,48000,4
2687,2023-03-31,C004,Ananya,South,Office Supplies,Pen Set,6000,5
2688,2023-01-12,C003,Rahul,South,Office Supplies,Notebook,1600,2
2689,2023-12-24,C004,Ananya,South,Technology,Monitor,22000,1
2690,2023-02-26,C005,Vikram,West,Technology,Tablet,90000,3
2691,2023-12-17,C004,Ananya,West,Technology,Tablet,150000,5
2692,2023-12-18,C001,Aarav,North,Furniture,Office Chair,24000,2
2693,2023-08-19,C007,Rohan,North,Technology,Laptop,375000,5
2694,2023-07-12,C005,Vikram,East,Technology,Laptop,375000,5
2695,2023-01-30,C005,Vikram,South,Technology,Laptop,225000,3
2696,2023-05-27,C004,Ananya,West,Office Supplies,Pen Set,3600,3
2697,2023-10-06,C004,Ananya,North,Office Supplies,Pen Set,3600,3
2698,2023-12-20,C005,Vikram,West,Office Supplies,Notebook,3200,4
2699,2023-12-21,C002,Meera,East,Technology,Tablet,90000,3
2700,2023-12-10,C006,Priya,North,Furniture,Desk,25000,1
2701,2023-10-15,C003,Rahul,South,Furniture,Office Chair,24000,2
2702,2023-11-22,C007,Rohan,South,Technology,Monitor,110000,5
2703,2023-08-11,C006,Priya,South,Technology,Monitor,66000,3
2704,2023-02-04,C008,Neha,West,Furniture,Desk,75000,3
2705,2023-06-03,C006,Priya,North,Office Supplies,Notebook,3200,4
2706,2023-11-06,C006,Priya,South,Furniture,Desk,50000,2
2707,2023-12-25,C010,Isha,East,Technology,Laptop,300000,4
2708,2023-11-23,C009,Karan,North,Furniture,Desk,25000,1
2709,2023-09-08,C004,Ananya,South,Technology,Tablet,90000,3
2710,2023-07-24,C008,Neha,West,Technology,Tablet,30000,1
2711,2023-09-10,C010,Isha,West,Office Supplies,Notebook,800,1
2712,2023-03-19,C009,Karan,South,Office Supplies,Pen Set,2400,2
2713,2023-01-19,C004,Ananya,South,Office Supplies,Notebook,3200,4
2714,2023-02-16,C010,Isha,West,Furniture,Desk,100000,4
2715,2023-02-25,C009,Karan,North,Technology,Laptop,300000,4
2716,2023-09-28,C007,Rohan,West,Office Supplies,Pen Set,4800,4
2717,2023-12-14,C005,Vikram,South,Furniture,Desk,25000,1
2718,2023-01-23,C006,Priya,North,Office Supplies,Pen Set,4800,4
2719,2023-07-25,C003,Rahul,East,Furniture,Desk,50000,2
2720,2023-07-25,C010,Isha,South,Office Supplies,Notebook,2400,3
2721,2023-09-08,C007,Rohan,South,Technology,Laptop,75000,1
2722,2023-02-08,C009,Karan,East,Furniture,Office Chair,12000,1
2723,2023-12-08,C006,Priya,South,Furniture,Desk,100000,4
2724,2023-12-12,C008,Neha,East,Technology,Monitor,110000,5
2725,2023-10-11,C002,Meera,East,Technology,Tablet,30000,1
2726,2023-09-27,C003,Rahul,East,Technology,Laptop,75000,1
2727,2023-07-04,C009,Karan,West,Furniture,Desk,75000,3
2728,2023-05-02,C001,Aarav,South,Office Supplies,Notebook,4000,5
2729,2023-12-08,C002,Meera,South,Office Supplies,Pen Set,4800,4
2730,2023-06-26,C003,Rahul,East,Office Supplies,Notebook,2400,3
2731,2023-04-20,C004,Ananya,East,Furniture,Office Chair,24000,2
2732,2023-03-10,C006,Priya,West,Office Supplies,Notebook,1600,2
2733,2023-10-11,C007,Rohan,West,Technology,Laptop,225000,3
2734,2023-01-02,C008,Neha,West,Office Supplies,Notebook,4000,5
2735,2023-04-27,C002,Meera,West,Technology,Laptop,225000,3
2736,2023-11-29,C005,Vikram,South,Technology,Tablet,120000,4
2737,2023-02-07,C002,Meera,West,Office Supplies,Notebook,4000,5
2738,2023-12-28,C003,Rahul,East,Technology,Tablet,150000,5
2739,2023-05-26,C008,Neha,North,Furniture,Office Chair,36000,3
